"cd","yr_mon","qnty_normal","clst_type","qnty_max","qnty_min"
"M6060HD","2015/02",0.179487179487179,"B",82,4
"M6060HD","2015/03",0.602564102564103,"B",82,4
"M6060HD","2015/04",0.884615384615385,"B",82,4
"M6060HD","2015/05",0.91025641025641,"B",82,4
"M6060HD","2015/06",0.717948717948718,"B",82,4
"M6060HD","2015/07",0.58974358974359,"B",82,4
"M6060HD","2015/08",0.448717948717949,"B",82,4
"M6060HD","2015/09",0.58974358974359,"B",82,4
"M6060HD","2015/10",0.564102564102564,"B",82,4
"M6060HD","2015/11",0.371794871794872,"B",82,4
"M6060HD","2015/12",0.730769230769231,"B",82,4
"M6060HD","2016/01",0.243589743589744,"B",82,4
"M6060HD","2016/02",0.192307692307692,"B",82,4
"M6060HD","2016/03",0.769230769230769,"B",82,4
"M6060HD","2016/04",0.82051282051282,"B",82,4
"M6060HD","2016/05",0.769230769230769,"B",82,4
"M6060HD","2016/06",1,"B",82,4
"M6060HDC","2013/01",NA,"B",84,2
"M6060HDC","2013/02",NA,"B",84,2
"M6060HDC","2013/03",NA,"B",84,2
"M6060HDC","2013/04",NA,"B",84,2
"M6060HDC","2013/05",NA,"B",84,2
"M6060HDC","2013/06",NA,"B",84,2
"M6060HDC","2013/07",0,"B",84,2
"M6060HDC","2013/08",0.121951219512195,"B",84,2
"M6060HDC","2013/09",0.158536585365854,"B",84,2
"M6060HDC","2013/10",0.0975609756097561,"B",84,2
"M6060HDC","2013/11",0.219512195121951,"B",84,2
"M6060HDC","2013/12",0.329268292682927,"B",84,2
"M6060HDC","2014/01",0.195121951219512,"B",84,2
"M6060HDC","2014/02",0.207317073170732,"B",84,2
"M6060HDC","2014/03",0.341463414634146,"B",84,2
"M6060HDC","2014/04",0.268292682926829,"B",84,2
"M6060HDC","2014/05",0.426829268292683,"B",84,2
"M6060HDC","2014/06",0.5,"B",84,2
"M6060HDC","2014/07",0.353658536585366,"B",84,2
"M6060HDC","2014/08",0.426829268292683,"B",84,2
"M6060HDC","2014/09",0.524390243902439,"B",84,2
"M6060HDC","2014/10",0.463414634146341,"B",84,2
"M6060HDC","2014/11",0.426829268292683,"B",84,2
"M6060HDC","2014/12",0.695121951219512,"B",84,2
"M6060HDC","2015/01",0.170731707317073,"B",84,2
"M6060HDC","2015/02",0.219512195121951,"B",84,2
"M6060HDC","2015/03",0.451219512195122,"B",84,2
"M6060HDC","2015/04",0.439024390243902,"B",84,2
"M6060HDC","2015/05",0.5,"B",84,2
"M6060HDC","2015/06",0.731707317073171,"B",84,2
"M6060HDC","2015/07",0.646341463414634,"B",84,2
"M6060HDC","2015/08",0.573170731707317,"B",84,2
"M6060HDC","2015/09",0.75609756097561,"B",84,2
"M6060HDC","2015/10",0.536585365853659,"B",84,2
"M6060HDC","2015/11",0.451219512195122,"B",84,2
"M6060HDC","2015/12",0.890243902439024,"B",84,2
"M6060HDC","2016/01",0.292682926829268,"B",84,2
"M6060HDC","2016/02",0.341463414634146,"B",84,2
"M6060HDC","2016/03",0.5,"B",84,2
"M6060HDC","2016/04",0.463414634146341,"B",84,2
"M6060HDC","2016/05",0.51219512195122,"B",84,2
"M6060HDC","2016/06",1,"B",84,2
"M7060HD","2013/01",NA,"B",149,4
"M7060HD","2013/02",NA,"B",149,4
"M7060HD","2013/03",NA,"B",149,4
"M7060HD","2013/04",NA,"B",149,4
"M7060HD","2013/05",NA,"B",149,4
"M7060HD","2013/06",NA,"B",149,4
"M7060HD","2013/07",0,"B",149,4
"M7060HD","2013/08",0.0206896551724138,"B",149,4
"M7060HD","2013/09",0.0413793103448276,"B",149,4
"M7060HD","2013/10",0.0482758620689655,"B",149,4
"M7060HD","2013/11",0.096551724137931,"B",149,4
"M7060HD","2013/12",0.144827586206897,"B",149,4
"M7060HD","2014/01",0.0482758620689655,"B",149,4
"M7060HD","2014/02",0.110344827586207,"B",149,4
"M7060HD","2014/03",0.248275862068966,"B",149,4
"M7060HD","2014/04",0.137931034482759,"B",149,4
"M7060HD","2014/05",0.289655172413793,"B",149,4
"M7060HD","2014/06",0.268965517241379,"B",149,4
"M7060HD","2014/07",0.317241379310345,"B",149,4
"M7060HD","2014/08",0.344827586206897,"B",149,4
"M7060HD","2014/09",0.358620689655172,"B",149,4
"M7060HD","2014/10",0.262068965517241,"B",149,4
"M7060HD","2014/11",0.262068965517241,"B",149,4
"M7060HD","2014/12",0.448275862068966,"B",149,4
"M7060HD","2015/01",0.0896551724137931,"B",149,4
"M7060HD","2015/02",0.23448275862069,"B",149,4
"M7060HD","2015/03",0.296551724137931,"B",149,4
"M7060HD","2015/04",0.358620689655172,"B",149,4
"M7060HD","2015/05",0.496551724137931,"B",149,4
"M7060HD","2015/06",0.627586206896552,"B",149,4
"M7060HD","2015/07",0.558620689655172,"B",149,4
"M7060HD","2015/08",0.448275862068966,"B",149,4
"M7060HD","2015/09",0.448275862068966,"B",149,4
"M7060HD","2015/10",0.4,"B",149,4
"M7060HD","2015/11",0.406896551724138,"B",149,4
"M7060HD","2015/12",0.737931034482759,"B",149,4
"M7060HD","2016/01",0.248275862068966,"B",149,4
"M7060HD","2016/02",0.275862068965517,"B",149,4
"M7060HD","2016/03",0.772413793103448,"B",149,4
"M7060HD","2016/04",0.558620689655172,"B",149,4
"M7060HD","2016/05",0.717241379310345,"B",149,4
"M7060HD","2016/06",1,"B",149,4
"M7060HD12","2013/01",NA,"B",52,1
"M7060HD12","2013/02",NA,"B",52,1
"M7060HD12","2013/03",NA,"B",52,1
"M7060HD12","2013/04",NA,"B",52,1
"M7060HD12","2013/05",NA,"B",52,1
"M7060HD12","2013/06",NA,"B",52,1
"M7060HD12","2013/07",NA,"B",52,1
"M7060HD12","2013/08",NA,"B",52,1
"M7060HD12","2013/09",0,"B",52,1
"M7060HD12","2013/10",0.0588235294117647,"B",52,1
"M7060HD12","2013/11",0.0392156862745098,"B",52,1
"M7060HD12","2013/12",0.372549019607843,"B",52,1
"M7060HD12","2014/01",0.215686274509804,"B",52,1
"M7060HD12","2014/02",0.156862745098039,"B",52,1
"M7060HD12","2014/03",0.294117647058824,"B",52,1
"M7060HD12","2014/04",0.313725490196078,"B",52,1
"M7060HD12","2014/05",0.470588235294118,"B",52,1
"M7060HD12","2014/06",0.352941176470588,"B",52,1
"M7060HD12","2014/07",0.235294117647059,"B",52,1
"M7060HD12","2014/08",0.235294117647059,"B",52,1
"M7060HD12","2014/09",0.450980392156863,"B",52,1
"M7060HD12","2014/10",0.294117647058824,"B",52,1
"M7060HD12","2014/11",0.176470588235294,"B",52,1
"M7060HD12","2014/12",0.607843137254902,"B",52,1
"M7060HD12","2015/01",0.137254901960784,"B",52,1
"M7060HD12","2015/02",0.196078431372549,"B",52,1
"M7060HD12","2015/03",0.411764705882353,"B",52,1
"M7060HD12","2015/04",0.431372549019608,"B",52,1
"M7060HD12","2015/05",0.509803921568627,"B",52,1
"M7060HD12","2015/06",0.588235294117647,"B",52,1
"M7060HD12","2015/07",0.372549019607843,"B",52,1
"M7060HD12","2015/08",0.333333333333333,"B",52,1
"M7060HD12","2015/09",0.313725490196078,"B",52,1
"M7060HD12","2015/10",0.568627450980392,"B",52,1
"M7060HD12","2015/11",0.156862745098039,"B",52,1
"M7060HD12","2015/12",0.823529411764706,"B",52,1
"M7060HD12","2016/01",0.411764705882353,"B",52,1
"M7060HD12","2016/02",0.313725490196078,"B",52,1
"M7060HD12","2016/03",0.647058823529412,"B",52,1
"M7060HD12","2016/04",0.784313725490196,"B",52,1
"M7060HD12","2016/05",0.627450980392157,"B",52,1
"M7060HD12","2016/06",1,"B",52,1
"M7060HDC","2013/01",NA,"B",156,2
"M7060HDC","2013/02",NA,"B",156,2
"M7060HDC","2013/03",NA,"B",156,2
"M7060HDC","2013/04",NA,"B",156,2
"M7060HDC","2013/05",NA,"B",156,2
"M7060HDC","2013/06",NA,"B",156,2
"M7060HDC","2013/07",0,"B",156,2
"M7060HDC","2013/08",0.0649350649350649,"B",156,2
"M7060HDC","2013/09",0.149350649350649,"B",156,2
"M7060HDC","2013/10",0.0909090909090909,"B",156,2
"M7060HDC","2013/11",0.103896103896104,"B",156,2
"M7060HDC","2013/12",0.279220779220779,"B",156,2
"M7060HDC","2014/01",0.12987012987013,"B",156,2
"M7060HDC","2014/02",0.12987012987013,"B",156,2
"M7060HDC","2014/03",0.324675324675325,"B",156,2
"M7060HDC","2014/04",0.279220779220779,"B",156,2
"M7060HDC","2014/05",0.344155844155844,"B",156,2
"M7060HDC","2014/06",0.422077922077922,"B",156,2
"M7060HDC","2014/07",0.331168831168831,"B",156,2
"M7060HDC","2014/08",0.5,"B",156,2
"M7060HDC","2014/09",0.480519480519481,"B",156,2
"M7060HDC","2014/10",0.331168831168831,"B",156,2
"M7060HDC","2014/11",0.363636363636364,"B",156,2
"M7060HDC","2014/12",0.863636363636364,"B",156,2
"M7060HDC","2015/01",0.201298701298701,"B",156,2
"M7060HDC","2015/02",0.149350649350649,"B",156,2
"M7060HDC","2015/03",0.331168831168831,"B",156,2
"M7060HDC","2015/04",0.37012987012987,"B",156,2
"M7060HDC","2015/05",0.577922077922078,"B",156,2
"M7060HDC","2015/06",0.675324675324675,"B",156,2
"M7060HDC","2015/07",0.746753246753247,"B",156,2
"M7060HDC","2015/08",0.75974025974026,"B",156,2
"M7060HDC","2015/09",0.655844155844156,"B",156,2
"M7060HDC","2015/10",0.493506493506494,"B",156,2
"M7060HDC","2015/11",0.363636363636364,"B",156,2
"M7060HDC","2015/12",0.779220779220779,"B",156,2
"M7060HDC","2016/01",0.253246753246753,"B",156,2
"M7060HDC","2016/02",0.415584415584416,"B",156,2
"M7060HDC","2016/03",0.480519480519481,"B",156,2
"M7060HDC","2016/04",0.61038961038961,"B",156,2
"M7060HDC","2016/05",0.681818181818182,"B",156,2
"M7060HDC","2016/06",1,"B",156,2
"M7060HDC12","2013/01",NA,"B",118,6
"M7060HDC12","2013/02",NA,"B",118,6
"M7060HDC12","2013/03",NA,"B",118,6
"M7060HDC12","2013/04",NA,"B",118,6
"M7060HDC12","2013/05",NA,"B",118,6
"M7060HDC12","2013/06",NA,"B",118,6
"M7060HDC12","2013/07",NA,"B",118,6
"M7060HDC12","2013/08",0,"B",118,6
"M7060HDC12","2013/09",0.0892857142857143,"B",118,6
"M7060HDC12","2013/10",0.125,"B",118,6
"M7060HDC12","2013/11",0.0625,"B",118,6
"M7060HDC12","2013/12",0.598214285714286,"B",118,6
"M7060HDC12","2014/01",0.107142857142857,"B",118,6
"M7060HDC12","2014/02",0.169642857142857,"B",118,6
"M7060HDC12","2014/03",0.455357142857143,"B",118,6
"M7060HDC12","2014/04",0.321428571428571,"B",118,6
"M7060HDC12","2014/05",0.330357142857143,"B",118,6
"M7060HDC12","2014/06",0.642857142857143,"B",118,6
"M7060HDC12","2014/07",0.330357142857143,"B",118,6
"M7060HDC12","2014/08",0.455357142857143,"B",118,6
"M7060HDC12","2014/09",0.580357142857143,"B",118,6
"M7060HDC12","2014/10",0.3125,"B",118,6
"M7060HDC12","2014/11",0.303571428571429,"B",118,6
"M7060HDC12","2014/12",1,"B",118,6
"M7060HDC12","2015/01",0.169642857142857,"B",118,6
"M7060HDC12","2015/02",0.160714285714286,"B",118,6
"M7060HDC12","2015/03",0.339285714285714,"B",118,6
"M7060HDC12","2015/04",0.473214285714286,"B",118,6
"M7060HDC12","2015/05",0.4375,"B",118,6
"M7060HDC12","2015/06",0.6875,"B",118,6
"M7060HDC12","2015/07",0.571428571428571,"B",118,6
"M7060HDC12","2015/08",0.375,"B",118,6
"M7060HDC12","2015/09",0.517857142857143,"B",118,6
"M7060HDC12","2015/10",0.366071428571429,"B",118,6
"M7060HDC12","2015/11",0.401785714285714,"B",118,6
"M7060HDC12","2015/12",0.839285714285714,"B",118,6
"M7060HDC12","2016/01",0.383928571428571,"B",118,6
"M7060HDC12","2016/02",0.348214285714286,"B",118,6
"M7060HDC12","2016/03",0.598214285714286,"B",118,6
"M7060HDC12","2016/04",0.598214285714286,"B",118,6
"M7060HDC12","2016/05",0.651785714285714,"B",118,6
"M7060HDC12","2016/06",0.866071428571429,"B",118,6
"MX4800DT","2013/01",NA,"D",43,5
"MX4800DT","2013/02",NA,"D",43,5
"MX4800DT","2013/03",NA,"D",43,5
"MX4800DT","2013/04",NA,"D",43,5
"MX4800DT","2013/05",NA,"D",43,5
"MX4800DT","2013/06",NA,"D",43,5
"MX4800DT","2013/07",NA,"D",43,5
"MX4800DT","2013/08",NA,"D",43,5
"MX4800DT","2013/09",NA,"D",43,5
"MX4800DT","2013/10",NA,"D",43,5
"MX4800DT","2013/11",NA,"D",43,5
"MX4800DT","2013/12",NA,"D",43,5
"MX4800DT","2014/01",NA,"D",43,5
"MX4800DT","2014/02",NA,"D",43,5
"MX4800DT","2014/03",NA,"D",43,5
"MX4800DT","2014/04",NA,"D",43,5
"MX4800DT","2014/05",0,"D",43,5
"MX4800DT","2014/06",0,"D",43,5
"MX4800DT","2014/07",0.131578947368421,"D",43,5
"MX4800DT","2014/08",0.315789473684211,"D",43,5
"MX4800DT","2014/09",0.368421052631579,"D",43,5
"MX4800DT","2014/10",0.289473684210526,"D",43,5
"MX4800DT","2014/11",0.315789473684211,"D",43,5
"MX4800DT","2014/12",0.657894736842105,"D",43,5
"MX4800DT","2015/01",0.0526315789473684,"D",43,5
"MX4800DT","2015/02",0.0526315789473684,"D",43,5
"MX4800DT","2015/03",0.552631578947368,"D",43,5
"MX4800DT","2015/04",0.789473684210526,"D",43,5
"MX4800DT","2015/05",0.631578947368421,"D",43,5
"MX4800DT","2015/06",0.868421052631579,"D",43,5
"MX4800DT","2015/07",1,"D",43,5
"MX4800DT","2015/08",0.789473684210526,"D",43,5
"MX4800DT","2015/09",0.684210526315789,"D",43,5
"MX4800DT","2015/10",0.605263157894737,"D",43,5
"MX4800DT","2015/11",0.289473684210526,"D",43,5
"MX4800DT","2015/12",0.736842105263158,"D",43,5
"MX4800DT","2016/01",0.236842105263158,"D",43,5
"MX4800DT","2016/02",0.131578947368421,"D",43,5
"MX4800DT","2016/03",0.578947368421053,"D",43,5
"MX4800DT","2016/04",0.526315789473684,"D",43,5
"MX4800DT","2016/05",0.552631578947368,"D",43,5
"MX4800DT","2016/06",0.421052631578947,"D",43,5
"MX4800HST","2013/01",NA,"D",66,5
"MX4800HST","2013/02",NA,"D",66,5
"MX4800HST","2013/03",NA,"D",66,5
"MX4800HST","2013/04",NA,"D",66,5
"MX4800HST","2013/05",NA,"D",66,5
"MX4800HST","2013/06",NA,"D",66,5
"MX4800HST","2013/07",NA,"D",66,5
"MX4800HST","2013/08",NA,"D",66,5
"MX4800HST","2013/09",NA,"D",66,5
"MX4800HST","2013/10",NA,"D",66,5
"MX4800HST","2013/11",NA,"D",66,5
"MX4800HST","2013/12",NA,"D",66,5
"MX4800HST","2014/01",NA,"D",66,5
"MX4800HST","2014/02",NA,"D",66,5
"MX4800HST","2014/03",NA,"D",66,5
"MX4800HST","2014/04",0.0327868852459016,"D",66,5
"MX4800HST","2014/05",0,"D",66,5
"MX4800HST","2014/06",0.0491803278688525,"D",66,5
"MX4800HST","2014/07",0.114754098360656,"D",66,5
"MX4800HST","2014/08",0.0819672131147541,"D",66,5
"MX4800HST","2014/09",0.278688524590164,"D",66,5
"MX4800HST","2014/10",0.442622950819672,"D",66,5
"MX4800HST","2014/11",0.262295081967213,"D",66,5
"MX4800HST","2014/12",0.639344262295082,"D",66,5
"MX4800HST","2015/01",0.19672131147541,"D",66,5
"MX4800HST","2015/02",0.114754098360656,"D",66,5
"MX4800HST","2015/03",0.491803278688525,"D",66,5
"MX4800HST","2015/04",0.688524590163934,"D",66,5
"MX4800HST","2015/05",0.852459016393443,"D",66,5
"MX4800HST","2015/06",0.737704918032787,"D",66,5
"MX4800HST","2015/07",0.80327868852459,"D",66,5
"MX4800HST","2015/08",0.639344262295082,"D",66,5
"MX4800HST","2015/09",0.508196721311475,"D",66,5
"MX4800HST","2015/10",0.573770491803279,"D",66,5
"MX4800HST","2015/11",0.213114754098361,"D",66,5
"MX4800HST","2015/12",0.704918032786885,"D",66,5
"MX4800HST","2016/01",0.245901639344262,"D",66,5
"MX4800HST","2016/02",0.213114754098361,"D",66,5
"MX4800HST","2016/03",0.524590163934426,"D",66,5
"MX4800HST","2016/04",0.754098360655738,"D",66,5
"MX4800HST","2016/05",0.540983606557377,"D",66,5
"MX4800HST","2016/06",1,"D",66,5
"MX5200DT","2013/01",NA,"D",148,2
"MX5200DT","2013/02",NA,"D",148,2
"MX5200DT","2013/03",NA,"D",148,2
"MX5200DT","2013/04",NA,"D",148,2
"MX5200DT","2013/05",NA,"D",148,2
"MX5200DT","2013/06",NA,"D",148,2
"MX5200DT","2013/07",NA,"D",148,2
"MX5200DT","2013/08",NA,"D",148,2
"MX5200DT","2013/09",NA,"D",148,2
"MX5200DT","2013/10",NA,"D",148,2
"MX5200DT","2013/11",NA,"D",148,2
"MX5200DT","2013/12",NA,"D",148,2
"MX5200DT","2014/01",NA,"D",148,2
"MX5200DT","2014/02",NA,"D",148,2
"MX5200DT","2014/03",0,"D",148,2
"MX5200DT","2014/04",0.0753424657534247,"D",148,2
"MX5200DT","2014/05",0.116438356164384,"D",148,2
"MX5200DT","2014/06",0.164383561643836,"D",148,2
"MX5200DT","2014/07",0.178082191780822,"D",148,2
"MX5200DT","2014/08",0.308219178082192,"D",148,2
"MX5200DT","2014/09",0.602739726027397,"D",148,2
"MX5200DT","2014/10",0.465753424657534,"D",148,2
"MX5200DT","2014/11",0.273972602739726,"D",148,2
"MX5200DT","2014/12",0.726027397260274,"D",148,2
"MX5200DT","2015/01",0.287671232876712,"D",148,2
"MX5200DT","2015/02",0.308219178082192,"D",148,2
"MX5200DT","2015/03",0.643835616438356,"D",148,2
"MX5200DT","2015/04",0.849315068493151,"D",148,2
"MX5200DT","2015/05",0.849315068493151,"D",148,2
"MX5200DT","2015/06",0.842465753424658,"D",148,2
"MX5200DT","2015/07",1,"D",148,2
"MX5200DT","2015/08",0.698630136986301,"D",148,2
"MX5200DT","2015/09",0.842465753424658,"D",148,2
"MX5200DT","2015/10",0.691780821917808,"D",148,2
"MX5200DT","2015/11",0.356164383561644,"D",148,2
"MX5200DT","2015/12",0.780821917808219,"D",148,2
"MX5200DT","2016/01",0.287671232876712,"D",148,2
"MX5200DT","2016/02",0.383561643835616,"D",148,2
"MX5200DT","2016/03",0.691780821917808,"D",148,2
"MX5200DT","2016/04",0.684931506849315,"D",148,2
"MX5200DT","2016/05",0.705479452054795,"D",148,2
"MX5200DT","2016/06",0.698630136986301,"D",148,2
"MX5200HST","2013/01",NA,"D",213,1
"MX5200HST","2013/02",NA,"D",213,1
"MX5200HST","2013/03",NA,"D",213,1
"MX5200HST","2013/04",NA,"D",213,1
"MX5200HST","2013/05",NA,"D",213,1
"MX5200HST","2013/06",NA,"D",213,1
"MX5200HST","2013/07",NA,"D",213,1
"MX5200HST","2013/08",NA,"D",213,1
"MX5200HST","2013/09",NA,"D",213,1
"MX5200HST","2013/10",NA,"D",213,1
"MX5200HST","2013/11",NA,"D",213,1
"MX5200HST","2013/12",0,"D",213,1
"MX5200HST","2014/01",NA,"D",213,1
"MX5200HST","2014/02",NA,"D",213,1
"MX5200HST","2014/03",NA,"D",213,1
"MX5200HST","2014/04",0.0471698113207547,"D",213,1
"MX5200HST","2014/05",0.127358490566038,"D",213,1
"MX5200HST","2014/06",0.240566037735849,"D",213,1
"MX5200HST","2014/07",0.334905660377358,"D",213,1
"MX5200HST","2014/08",0.386792452830189,"D",213,1
"MX5200HST","2014/09",0.556603773584906,"D",213,1
"MX5200HST","2014/10",0.490566037735849,"D",213,1
"MX5200HST","2014/11",0.410377358490566,"D",213,1
"MX5200HST","2014/12",1,"D",213,1
"MX5200HST","2015/01",0.287735849056604,"D",213,1
"MX5200HST","2015/02",0.268867924528302,"D",213,1
"MX5200HST","2015/03",0.537735849056604,"D",213,1
"MX5200HST","2015/04",0.905660377358491,"D",213,1
"MX5200HST","2015/05",0.721698113207547,"D",213,1
"MX5200HST","2015/06",0.834905660377358,"D",213,1
"MX5200HST","2015/07",0.882075471698113,"D",213,1
"MX5200HST","2015/08",0.570754716981132,"D",213,1
"MX5200HST","2015/09",0.561320754716981,"D",213,1
"MX5200HST","2015/10",0.580188679245283,"D",213,1
"MX5200HST","2015/11",0.358490566037736,"D",213,1
"MX5200HST","2015/12",0.825471698113208,"D",213,1
"MX5200HST","2016/01",0.344339622641509,"D",213,1
"MX5200HST","2016/02",0.35377358490566,"D",213,1
"MX5200HST","2016/03",0.589622641509434,"D",213,1
"MX5200HST","2016/04",0.655660377358491,"D",213,1
"MX5200HST","2016/05",0.726415094339623,"D",213,1
"MX5200HST","2016/06",0.778301886792453,"D",213,1
"RTV-X1100CRL-A","2013/01",NA,"C",161,2
"RTV-X1100CRL-A","2013/02",NA,"C",161,2
"RTV-X1100CRL-A","2013/03",NA,"C",161,2
"RTV-X1100CRL-A","2013/04",NA,"C",161,2
"RTV-X1100CRL-A","2013/05",NA,"C",161,2
"RTV-X1100CRL-A","2013/06",NA,"C",161,2
"RTV-X1100CRL-A","2013/07",NA,"C",161,2
"RTV-X1100CRL-A","2013/08",NA,"C",161,2
"RTV-X1100CRL-A","2013/09",NA,"C",161,2
"RTV-X1100CRL-A","2013/10",0,"C",161,2
"RTV-X1100CRL-A","2013/11",0.0943396226415094,"C",161,2
"RTV-X1100CRL-A","2013/12",0.308176100628931,"C",161,2
"RTV-X1100CRL-A","2014/01",0.220125786163522,"C",161,2
"RTV-X1100CRL-A","2014/02",0.238993710691824,"C",161,2
"RTV-X1100CRL-A","2014/03",0.383647798742138,"C",161,2
"RTV-X1100CRL-A","2014/04",0.471698113207547,"C",161,2
"RTV-X1100CRL-A","2014/05",0.427672955974843,"C",161,2
"RTV-X1100CRL-A","2014/06",0.389937106918239,"C",161,2
"RTV-X1100CRL-A","2014/07",0.226415094339623,"C",161,2
"RTV-X1100CRL-A","2014/08",0.415094339622642,"C",161,2
"RTV-X1100CRL-A","2014/09",0.622641509433962,"C",161,2
"RTV-X1100CRL-A","2014/10",0.572327044025157,"C",161,2
"RTV-X1100CRL-A","2014/11",0.60377358490566,"C",161,2
"RTV-X1100CRL-A","2014/12",0.89937106918239,"C",161,2
"RTV-X1100CRL-A","2015/01",0.389937106918239,"C",161,2
"RTV-X1100CRL-A","2015/02",0.358490566037736,"C",161,2
"RTV-X1100CRL-A","2015/03",0.339622641509434,"C",161,2
"RTV-X1100CRL-A","2015/04",0.427672955974843,"C",161,2
"RTV-X1100CRL-A","2015/05",0.446540880503145,"C",161,2
"RTV-X1100CRL-A","2015/06",0.39622641509434,"C",161,2
"RTV-X1100CRL-A","2015/07",0.50314465408805,"C",161,2
"RTV-X1100CRL-A","2015/08",0.509433962264151,"C",161,2
"RTV-X1100CRL-A","2015/09",0.616352201257862,"C",161,2
"RTV-X1100CRL-A","2015/10",0.628930817610063,"C",161,2
"RTV-X1100CRL-A","2015/11",0.773584905660377,"C",161,2
"RTV-X1100CRL-A","2015/12",1,"C",161,2
"RTV-X1100CRL-A","2016/01",0.459119496855346,"C",161,2
"RTV-X1100CRL-A","2016/02",0.371069182389937,"C",161,2
"RTV-X1100CRL-A","2016/03",0.333333333333333,"C",161,2
"RTV-X1100CRL-A","2016/04",0.320754716981132,"C",161,2
"RTV-X1100CRL-A","2016/05",0.320754716981132,"C",161,2
"RTV-X1100CRL-A","2016/06",0.39622641509434,"C",161,2
"RTV-X1100CW-H","2013/01",NA,"C",121,23
"RTV-X1100CW-H","2013/02",NA,"C",121,23
"RTV-X1100CW-H","2013/03",NA,"C",121,23
"RTV-X1100CW-H","2013/04",NA,"C",121,23
"RTV-X1100CW-H","2013/05",NA,"C",121,23
"RTV-X1100CW-H","2013/06",NA,"C",121,23
"RTV-X1100CW-H","2013/07",NA,"C",121,23
"RTV-X1100CW-H","2013/08",NA,"C",121,23
"RTV-X1100CW-H","2013/09",NA,"C",121,23
"RTV-X1100CW-H","2013/10",NA,"C",121,23
"RTV-X1100CW-H","2013/11",0,"C",121,23
"RTV-X1100CW-H","2013/12",0.571428571428571,"C",121,23
"RTV-X1100CW-H","2014/01",0.26530612244898,"C",121,23
"RTV-X1100CW-H","2014/02",0.153061224489796,"C",121,23
"RTV-X1100CW-H","2014/03",0.357142857142857,"C",121,23
"RTV-X1100CW-H","2014/04",0.153061224489796,"C",121,23
"RTV-X1100CW-H","2014/05",0.13265306122449,"C",121,23
"RTV-X1100CW-H","2014/06",0.306122448979592,"C",121,23
"RTV-X1100CW-H","2014/07",0.163265306122449,"C",121,23
"RTV-X1100CW-H","2014/08",0.23469387755102,"C",121,23
"RTV-X1100CW-H","2014/09",0.346938775510204,"C",121,23
"RTV-X1100CW-H","2014/10",0.428571428571429,"C",121,23
"RTV-X1100CW-H","2014/11",0.387755102040816,"C",121,23
"RTV-X1100CW-H","2014/12",0.816326530612245,"C",121,23
"RTV-X1100CW-H","2015/01",0.479591836734694,"C",121,23
"RTV-X1100CW-H","2015/02",0.295918367346939,"C",121,23
"RTV-X1100CW-H","2015/03",0.469387755102041,"C",121,23
"RTV-X1100CW-H","2015/04",0.459183673469388,"C",121,23
"RTV-X1100CW-H","2015/05",0.183673469387755,"C",121,23
"RTV-X1100CW-H","2015/06",0.377551020408163,"C",121,23
"RTV-X1100CW-H","2015/07",0.142857142857143,"C",121,23
"RTV-X1100CW-H","2015/08",0.295918367346939,"C",121,23
"RTV-X1100CW-H","2015/09",0.23469387755102,"C",121,23
"RTV-X1100CW-H","2015/10",0.377551020408163,"C",121,23
"RTV-X1100CW-H","2015/11",0.510204081632653,"C",121,23
"RTV-X1100CW-H","2015/12",1,"C",121,23
"RTV-X1100CW-H","2016/01",0.377551020408163,"C",121,23
"RTV-X1100CW-H","2016/02",0.397959183673469,"C",121,23
"RTV-X1100CW-H","2016/03",0.244897959183673,"C",121,23
"RTV-X1100CW-H","2016/04",0.163265306122449,"C",121,23
"RTV-X1100CW-H","2016/05",0.540816326530612,"C",121,23
"RTV-X1100CW-H","2016/06",0.173469387755102,"C",121,23
"RTV-X1100CWL-A","2013/01",NA,"C",119,13
"RTV-X1100CWL-A","2013/02",NA,"C",119,13
"RTV-X1100CWL-A","2013/03",NA,"C",119,13
"RTV-X1100CWL-A","2013/04",NA,"C",119,13
"RTV-X1100CWL-A","2013/05",NA,"C",119,13
"RTV-X1100CWL-A","2013/06",NA,"C",119,13
"RTV-X1100CWL-A","2013/07",NA,"C",119,13
"RTV-X1100CWL-A","2013/08",NA,"C",119,13
"RTV-X1100CWL-A","2013/09",NA,"C",119,13
"RTV-X1100CWL-A","2013/10",NA,"C",119,13
"RTV-X1100CWL-A","2013/11",0,"C",119,13
"RTV-X1100CWL-A","2013/12",0.264150943396226,"C",119,13
"RTV-X1100CWL-A","2014/01",0.113207547169811,"C",119,13
"RTV-X1100CWL-A","2014/02",0.10377358490566,"C",119,13
"RTV-X1100CWL-A","2014/03",0.30188679245283,"C",119,13
"RTV-X1100CWL-A","2014/04",0.367924528301887,"C",119,13
"RTV-X1100CWL-A","2014/05",0.19811320754717,"C",119,13
"RTV-X1100CWL-A","2014/06",0.386792452830189,"C",119,13
"RTV-X1100CWL-A","2014/07",0.292452830188679,"C",119,13
"RTV-X1100CWL-A","2014/08",0.264150943396226,"C",119,13
"RTV-X1100CWL-A","2014/09",0.528301886792453,"C",119,13
"RTV-X1100CWL-A","2014/10",0.443396226415094,"C",119,13
"RTV-X1100CWL-A","2014/11",0.471698113207547,"C",119,13
"RTV-X1100CWL-A","2014/12",0.669811320754717,"C",119,13
"RTV-X1100CWL-A","2015/01",0.264150943396226,"C",119,13
"RTV-X1100CWL-A","2015/02",0.245283018867925,"C",119,13
